Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
LATTEYS,74,137,13.4,8,35.4
KSB,72,14209,-18.3,14,20.5
KIRLOSBROS,45,12932,-6.5,3.2,34.2
ROTO,25,1086,-4.6,-0.6,47.3
SHAKTIPUMP,9,6307,-9.5,-3.2,51.3
OSWALPUMPS,9,4110,-12.9,11.2,59.4
