Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
JETAIRWAYS,57,388,0,0,0
GLOBALVECT,36,238,-8.4,4.7,39.5
INDIGO,18,174064,-1.3,-9,27.8
