Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
HEALTHX,79,975,19.1,13.7,11.2
MATRIMONY,34,857,-2.6,-0.3,29.3
GVPTECH,8,111,-7.6,-9.3,46.3
NAUKRI,8,60838,-6.2,-10,39.5
JUSTDIAL,7,4458,-2.4,-9,45.3
