Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
EROSMEDIA,69,74,0,0,0
MUKTAARTS,58,145,27.5,16.6,29.6
UFO,58,285,3.1,3.3,20.9
TIPSFILMS,47,170,0.8,8.2,40.9
PVRINOX,44,9642,-3.7,-5.2,21.5
CINELINE,31,271,-7.7,-12.1,18.7
PNC,6,27,-11,-20.5,53
