ticker,symbol,name,isin,sector,industry,basic_industry,index_name,source,active,series,free_float_market_cap,last_price,year_high,year_low,near_52w_high_pct,return_30d_pct,return_365d_pct,refreshed_at,exchange,security_id,nse_ticker,bse_ticker,nse_security_id,bse_security_id,data_quality,classification_source
360ONE.NS,360ONE,360 ONE WAM Ltd.,INE466L01038,Financial Services,Financial Services,Financial Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
3MINDIA.NS,3MINDIA,3M India Ltd.,INE470A01017,Diversified,Diversified,Diversified,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ABB.NS,ABB,ABB India Ltd.,INE117A01022,Capital Goods,Capital Goods,Capital Goods,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ACC.NS,ACC,ACC Ltd.,INE012A01025,Construction,Construction,Construction,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ACMESOLAR.NS,ACMESOLAR,ACME Solar Holdings Ltd.,INE622W01025,Power,Power,Power,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AIAENG.NS,AIAENG,AIA Engineering Ltd.,INE212H01026,Capital Goods,Capital Goods,Capital Goods,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
APLAPOLLO.NS,APLAPOLLO,APL Apollo Tubes Ltd.,INE702C01027,Capital Goods,Capital Goods,Capital Goods,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ASKAUTOLTD.NS,ASKAUTOLTD,ASK Automotive Ltd.,INE491J01022,Auto,Auto,Auto,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AUBANK.NS,AUBANK,AU Small Finance Bank Ltd.,INE949L01017,Financial Services,Financial Services,Financial Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AWL.NS,AWL,AWL Agri Business Ltd.,INE699H01024,FMCG,FMCG,FMCG,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AXISCADES.NS,AXISCADES,AXISCADES Technologies Ltd.,INE555B01013,Capital Goods,Capital Goods,Capital Goods,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AADHARHFC.NS,AADHARHFC,Aadhar Housing Finance Ltd.,INE883F01010,Financial Services,Financial Services,Financial Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AARTIDRUGS.NS,AARTIDRUGS,Aarti Drugs Ltd.,INE767A01016,Healthcare,Healthcare,Healthcare,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AARTIIND.NS,AARTIIND,Aarti Industries Ltd.,INE769A01020,Chemicals,Chemicals,Chemicals,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AARTIPHARM.NS,AARTIPHARM,Aarti Pharmalabs Ltd.,INE0LRU01027,Healthcare,Healthcare,Healthcare,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AAVAS.NS,AAVAS,Aavas Financiers Ltd.,INE216P01012,Financial Services,Financial Services,Financial Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ABBOTINDIA.NS,ABBOTINDIA,Abbott India Ltd.,INE358A01014,Healthcare,Healthcare,Healthcare,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ACE.NS,ACE,Action Construction Equipment Ltd.,INE731H01025,Capital Goods,Capital Goods,Capital Goods,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ACUTAAS.NS,ACUTAAS,Acutaas Chemicals Ltd.,INE00FF01025,Healthcare,Healthcare,Healthcare,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ADANIENSOL.NS,ADANIENSOL,Adani Energy Solutions Ltd.,INE931S01010,Power,Power,Power,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ADANIENT.NS,ADANIENT,Adani Enterprises Ltd.,INE423A01024,Metals & Mining,Metals & Mining,Metals & Mining,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ADANIGREEN.NS,ADANIGREEN,Adani Green Energy Ltd.,INE364U01010,Power,Power,Power,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ADANIPORTS.NS,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,INE742F01042,Services,Services,Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ADANIPOWER.NS,ADANIPOWER,Adani Power Ltd.,INE814H01029,Power,Power,Power,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ATGL.NS,ATGL,Adani Total Gas Ltd.,INE399L01023,"Oil, Gas & Consumable fuels","Oil, Gas & Consumable fuels","Oil, Gas & Consumable fuels",NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ABCAPITAL.NS,ABCAPITAL,Aditya Birla Capital Ltd.,INE674K01013,Financial Services,Financial Services,Financial Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ABFRL.NS,ABFRL,Aditya Birla Fashion and Retail Ltd.,INE647O01011,Consumer Services,Consumer Services,Consumer Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ABLBL.NS,ABLBL,Aditya Birla Lifestyle Brands Ltd.,INE14LE01019,Consumer Services,Consumer Services,Consumer Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ABREL.NS,ABREL,Aditya Birla Real Estate Ltd.,INE055A01016,Realty,Realty,Realty,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ABSLAMC.NS,ABSLAMC,Aditya Birla Sun Life AMC Ltd.,INE404A01024,Financial Services,Financial Services,Financial Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
CPPLUS.NS,CPPLUS,Aditya Infotech Ltd.,INE819V01029,Capital Goods,Capital Goods,Capital Goods,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AVL.NS,AVL,Aditya Vision Ltd.,INE679V01027,Consumer Services,Consumer Services,Consumer Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ADVENZYMES.NS,ADVENZYMES,Advanced Enzyme Tech Ltd.,INE837H01020,Healthcare,Healthcare,Healthcare,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AEGISLOG.NS,AEGISLOG,Aegis Logistics Ltd.,INE208C01025,"Oil, Gas & Consumable fuels","Oil, Gas & Consumable fuels","Oil, Gas & Consumable fuels",NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AEGISVOPAK.NS,AEGISVOPAK,Aegis Vopak Terminals Ltd.,INE0INX01018,"Oil, Gas & Consumable fuels","Oil, Gas & Consumable fuels","Oil, Gas & Consumable fuels",NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AEQUS.NS,AEQUS,Aequs Ltd.,INE947N01017,Capital Goods,Capital Goods,Capital Goods,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AETHER.NS,AETHER,Aether Industries Ltd.,INE0BWX01014,Chemicals,Chemicals,Chemicals,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AFCONS.NS,AFCONS,Afcons Infrastructure Ltd.,INE101I01011,Construction,Construction,Construction,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AFFLE.NS,AFFLE,Affle 3i Ltd.,INE00WC01027,Information Technology,Information Technology,Information Technology,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AHLUCONT.NS,AHLUCONT,Ahluwalia Contracts (India) Ltd.,INE758C01029,Construction,Construction,Construction,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AJANTPHARM.NS,AJANTPHARM,Ajanta Pharmaceuticals Ltd.,INE031B01049,Healthcare,Healthcare,Healthcare,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AKUMS.NS,AKUMS,Akums Drugs and Pharmaceuticals Ltd.,INE09XN01023,Healthcare,Healthcare,Healthcare,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
APLLTD.NS,APLLTD,Alembic Pharmaceuticals Ltd.,INE901L01018,Healthcare,Healthcare,Healthcare,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ALIVUS.NS,ALIVUS,Alivus Life Sciences Ltd.,INE03Q201024,Healthcare,Healthcare,Healthcare,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ALKEM.NS,ALKEM,Alkem Laboratories Ltd.,INE540L01014,Healthcare,Healthcare,Healthcare,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ALKYLAMINE.NS,ALKYLAMINE,Alkyl Amines Chemicals Ltd.,INE150B01039,Chemicals,Chemicals,Chemicals,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ABDL.NS,ABDL,Allied Blenders and Distillers Ltd.,INE552Z01027,FMCG,FMCG,FMCG,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ALOKINDS.NS,ALOKINDS,Alok Industries Ltd.,INE270A01029,Textiles,Textiles,Textiles,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ARE&M.NS,ARE&M,Amara Raja Energy & Mobility Ltd.,INE885A01032,Auto,Auto,Auto,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AMBER.NS,AMBER,Amber Enterprises India Ltd.,INE371P01015,Consumer Durables,Consumer Durables,Consumer Durables,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AMBUJACEM.NS,AMBUJACEM,Ambuja Cements Ltd.,INE079A01024,Construction,Construction,Construction,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ANANDRATHI.NS,ANANDRATHI,Anand Rathi Wealth Ltd.,INE463V01026,Financial Services,Financial Services,Financial Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ANANTRAJ.NS,ANANTRAJ,Anant Raj Ltd.,INE242C01024,Realty,Realty,Realty,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ANGELONE.NS,ANGELONE,Angel One Ltd.,INE732I01021,Financial Services,Financial Services,Financial Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ANTHEM.NS,ANTHEM,Anthem Biosciences Ltd.,INE0CZ201020,Healthcare,Healthcare,Healthcare,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ANURAS.NS,ANURAS,Anupam Rasayan India Ltd.,INE930P01018,Chemicals,Chemicals,Chemicals,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
APARINDS.NS,APARINDS,Apar Industries Ltd.,INE372A01015,Capital Goods,Capital Goods,Capital Goods,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
APOLLOHOSP.NS,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,INE437A01024,Healthcare,Healthcare,Healthcare,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
APOLLO.NS,APOLLO,Apollo Micro Systems Ltd.,INE713T01028,Capital Goods,Capital Goods,Capital Goods,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
APOLLOTYRE.NS,APOLLOTYRE,Apollo Tyres Ltd.,INE438A01022,Auto,Auto,Auto,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
APTUS.NS,APTUS,Aptus Value Housing Finance India Ltd.,INE852O01025,Financial Services,Financial Services,Financial Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ACI.NS,ACI,Archean Chemical Industries Ltd.,INE128X01021,Chemicals,Chemicals,Chemicals,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ARVINDFASN.NS,ARVINDFASN,Arvind Fashions Ltd.,INE955V01021,Consumer Services,Consumer Services,Consumer Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ARVIND.NS,ARVIND,Arvind Ltd.,INE034A01011,Textiles,Textiles,Textiles,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ASAHIINDIA.NS,ASAHIINDIA,Asahi India Glass Ltd.,INE439A01020,Auto,Auto,Auto,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ASHAPURMIN.NS,ASHAPURMIN,Ashapura Minechem Ltd.,INE348A01023,Metals & Mining,Metals & Mining,Metals & Mining,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ASHOKLEY.NS,ASHOKLEY,Ashok Leyland Ltd.,INE208A01029,Capital Goods,Capital Goods,Capital Goods,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ASHOKA.NS,ASHOKA,Ashoka Buildcon Ltd.,INE442H01029,Construction,Construction,Construction,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ASIANPAINT.NS,ASIANPAINT,Asian Paints Ltd.,INE021A01026,Consumer Durables,Consumer Durables,Consumer Durables,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ASTERDM.NS,ASTERDM,Aster DM Quality Care Ltd.,INE914M01019,Healthcare,Healthcare,Healthcare,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ASTRAMICRO.NS,ASTRAMICRO,Astra Microwave Products Ltd.,INE386C01029,Capital Goods,Capital Goods,Capital Goods,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ASTRAL.NS,ASTRAL,Astral Ltd.,INE006I01046,Capital Goods,Capital Goods,Capital Goods,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ATHERENERG.NS,ATHERENERG,Ather Energy Ltd.,INE0LEZ01016,Auto,Auto,Auto,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ATLANTAELE.NS,ATLANTAELE,Atlanta Electricals Ltd.,INE0Z4F01028,Capital Goods,Capital Goods,Capital Goods,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
ATUL.NS,ATUL,Atul Ltd.,INE100A01010,Chemicals,Chemicals,Chemicals,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AURIONPRO.NS,AURIONPRO,Aurionpro Solution Ltd.,INE132H01018,Information Technology,Information Technology,Information Technology,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AUROPHARMA.NS,AUROPHARMA,Aurobindo Pharma Ltd.,INE406A01037,Healthcare,Healthcare,Healthcare,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AIIL.NS,AIIL,Authum Investment & Infrastructure Ltd.,INE206F01022,Financial Services,Financial Services,Financial Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AVALON.NS,AVALON,Avalon Technologies Ltd.,INE0LCL01028,Capital Goods,Capital Goods,Capital Goods,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AVANTIFEED.NS,AVANTIFEED,Avanti Feeds Ltd.,INE871C01038,FMCG,FMCG,FMCG,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
DMART.NS,DMART,Avenue Supermarts Ltd.,INE192R01011,Consumer Services,Consumer Services,Consumer Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
CCAVENUE.NS,CCAVENUE,AvenuesAI Ltd.,INE483S01020,Financial Services,Financial Services,Financial Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AWFIS.NS,AWFIS,Awfis Space Solutions Ltd.,INE108V01019,Services,Services,Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AXISBANK.NS,AXISBANK,Axis Bank Ltd.,INE238A01034,Financial Services,Financial Services,Financial Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
AZAD.NS,AZAD,Azad Engineering Ltd.,INE02IJ01035,Capital Goods,Capital Goods,Capital Goods,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
BEML.NS,BEML,BEML Ltd.,INE258A01024,Capital Goods,Capital Goods,Capital Goods,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
BLS.NS,BLS,BLS International Services Ltd.,INE153T01027,Consumer Services,Consumer Services,Consumer Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
BSE.NS,BSE,BSE Ltd.,INE118H01025,Financial Services,Financial Services,Financial Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
BAJAJ-AUTO.NS,BAJAJ-AUTO,Bajaj Auto Ltd.,INE917I01010,Auto,Auto,Auto,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
BAJAJELEC.NS,BAJAJELEC,Bajaj Electricals Ltd,INE193E01025,Consumer Durables,Consumer Durables,Consumer Durables,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
BAJFINANCE.NS,BAJFINANCE,Bajaj Finance Ltd.,INE296A01032,Financial Services,Financial Services,Financial Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
BAJAJFINSV.NS,BAJAJFINSV,Bajaj Finserv Ltd.,INE918I01026,Financial Services,Financial Services,Financial Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
BAJAJHLDNG.NS,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,INE118A01012,Financial Services,Financial Services,Financial Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
BAJAJHFL.NS,BAJAJHFL,Bajaj Housing Finance Ltd.,INE377Y01014,Financial Services,Financial Services,Financial Services,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
BALAMINES.NS,BALAMINES,Balaji Amines Ltd.,INE050E01027,Chemicals,Chemicals,Chemicals,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
BALKRISIND.NS,BALKRISIND,Balkrishna Industries Ltd.,INE787D01026,Auto,Auto,Auto,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
BALRAMCHIN.NS,BALRAMCHIN,Balrampur Chini Mills Ltd.,INE119A01028,FMCG,FMCG,FMCG,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
BALUFORGE.NS,BALUFORGE,Balu Forge Industries Ltd.,INE011E01029,Capital Goods,Capital Goods,Capital Goods,NIFTY TOTAL MARKET,nse_total_market_archive_csv,True,EQ,,,,,,,,2026-08-30T10:48:10.108833+00:00,,,,,,,classified_by_nse_total_market_archive,
