ticker,symbol,name,isin,sector,industry,basic_industry,index_name,source,active,series,free_float_market_cap,last_price,year_high,year_low,near_52w_high_pct,return_30d_pct,return_365d_pct,refreshed_at,exchange,security_id,nse_ticker,bse_ticker,nse_security_id,bse_security_id,data_quality,classification_source
AEQUS.NS,AEQUS,Aequs Limited,INE947N01017,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AEROENTER.NS,AEROENTER,Aeroflex Enterprises Limited,INE065D01027,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AEROFLEX.NS,AEROFLEX,Aeroflex Industries Limited,INE024001021,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AERONEU.NS,AERONEU,Aeroflex Neu Limited,INE035801013,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AETHER.NS,AETHER,Aether Industries Limited,INE0BWX01014,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AFCONS.NS,AFCONS,Afcons Infrastructure Limited,INE101I01011,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AFFLE.NS,AFFLE,Affle 3i Limited,INE00WC01027,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AFFORDABLE.NS,AFFORDABLE,Affordable Robotic & Automation Limited,INE692Z01013,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,BE,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AFIL.NS,AFIL,Akme Fintrade (India) Limited,INE916Y01027,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,BE,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AFSL.NS,AFSL,Abans Financial Services Limited,INE00ZE01026,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
