Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
KSR,87,65,5.9,30,7
REDTAPE,63,7362,1.9,7.3,18.6
MIRZAINT,35,428,-5.7,-10.5,29.5
CAMPUS,29,7211,-5.8,-10.3,22.5
SREEL,27,437,4.4,-5.6,25.8
LIBERTSHOE,22,426,-5,3.2,46.5
RELAXO,7,7434,-3.1,-15.6,43.2
BATAINDIA,5,8948,-4.8,-12.7,46.5
KHADIM,0,189,-0.2,-18.3,67.2
