Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
SFL,67,6925,20.9,14.8,17.5
FAZE3Q,61,1241,8.3,9,32.3
ADL,55,42,2.7,9.4,29.9
PILITA,6,189,0.1,-5.2,61.3
PRITI,5,58,-5.7,-7.3,58.3
WAKEFIT,3,4330,-9.9,-32.5,41.5
