Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
GANDHAR,82,1663,19.5,21,7.8
SOTL,77,2922,14,16.4,11.2
CASTROLIND,42,18074,-1,-2.2,21.4
VEEDOL,42,2484,0.9,2.8,29.9
GULFPETRO,36,168,1.6,2.2,35.9
GULFOILLUB,13,4583,-6.9,-15.4,30.6
