Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
MANINDS,91,4212,0,29.4,7.6
ASIANENE,79,1741,14.1,17.2,8.5
OILCOUNTUB,49,301,-6.7,19.2,43.2
