Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
KOTYARK,96,448,2.4,82.4,5.8
CHENNPETRO,88,15347,3.3,12.4,11.1
PETRONET,47,42252,0.8,-10.1,13.5
HINDPETRO,46,85814,5.9,-7.6,20.7
MRPL,45,26607,-11.8,-24.1,28.5
IOC,33,203231,-1.6,-21.4,23.8
BPCL,30,133757,-1.4,-19.1,21.3
