Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
SOUTHWEST,95,731,4.5,34.8,10.2
JINDRILL,80,1822,16,35.5,17.2
DEEPINDS,79,3020,-3.3,34.1,18.4
DOLPHIN,66,1634,-2.2,2.2,18.5
AAKASH,57,90,9.2,3.8,35.2
ALPHAGEO,55,141,1.5,10.4,25.2
ABAN,0,99,-5.8,-14.3,72.1
