Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
AVL,77,6924,3.6,11.5,10.5
EMIL,64,4505,5.7,16.7,30.7
BPL,24,271,-3.4,2.5,44.8
ARCHIES,23,48,2.1,-3.6,41.8
COMPINFO,12,11,-5.6,-3.6,54.7
SHANKARA,5,305,3.3,14.1,89.6
PRAXIS,4,126,-6.6,-10.3,51.4
