Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
STYLEBAAZA,80,2569,-11.7,8.9,19.2
TRENT,48,152886,0.9,9.6,31.3
ABFRL,31,8201,5.4,-2.2,29.1
ABLBL,17,12493,-3.3,-1.9,41.5
SSDL,16,246,-0.3,0.9,42.5
RAYMONDLSL,4,4442,-10.2,-18.8,48.3
