Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
DEEPAKFERT,85,18385,17.4,47.3,18.1
GNFC,67,7570,8.5,12.6,10.2
ARIES,67,474,-4.7,8,20.7
FACT,65,57116,-2.7,16.7,20.6
CHAMBLFERT,43,18574,3.9,1,23.1
RCF,42,7225,-0.1,1.5,21.5
GSFC,37,6749,-3.3,-1.4,23.3
NFL,34,3805,0.8,-1,30.9
MADRASFERT,27,1108,0,-0.7,35.7
AGROPHOS,18,60,-8,-9.7,37
COROMANDEL,11,54294,-9.3,-20.3,32.3
NAGAFERT,11,229,-5,-13.9,42.2
NOVAAGRI,7,264,-0.3,-3.3,54.4
