Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
RADICO,88,47405,6.8,30.1,3.8
IFBAGRO,83,947,14.2,12.6,43.7
PRAJIND,78,7239,-2.4,30.5,26.8
GMBREW,76,2154,-3.3,-5.9,29.1
ABDL,72,14982,-3.3,9.4,23.1
TI,60,10897,-4.6,-0.3,19.8
ASALCBR,47,1779,-1.4,8.7,30.5
UNITDSPR,36,93300,-7.7,-9.1,21.9
RKDL,33,50,-2.8,9.1,38.9
GLOBUSSPR,29,2565,-18.2,-3.2,32.2
SDBL,17,1814,-4.2,9.9,49.6
UBL,8,35000,-10.5,-16.6,38
SULA,6,1349,-9.9,-6.7,52.4
