Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
SIGMAADV,99,6473,47.7,120.8,0
GTL,46,119,4.2,6.9,41.5
ROUTE,14,3253,-2.8,5.2,55.4
UNIINFO,4,12,-15,-15.7,47.2
