Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
IDEA,96,152002,44.9,30.8,0.4
STLNETWORK,85,1281,-12.8,27.3,25.8
TATACOMM,81,55199,22.9,18.8,3.4
BHARTIARTL,49,1142367,3,-2,13.8
BHARTIHEXA,33,77317,3.2,-6.6,24.6
TTML,20,8378,-4,2.2,47.2
MTNL,17,1872,-6.3,1,48.9
RCOM,8,251,-6.2,-3.2,53.3
