Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
EIEL,69,3675,0.1,31.9,31.6
WABAG,66,9057,-3.1,15.6,13.5
IONEXCHANG,57,5993,0,9.2,29.7
DENTA,42,763,1.6,13.2,40.5
JITFINFRA,19,738,-5.7,-23.6,39.8
