Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
MCLEODRUSS,98,773,34.1,78,0
NORBTEAEXP,95,130,34.1,-11.4,15.7
CCL,78,14155,-5.5,2.2,13
UNITEDTEA,75,258,-4.4,1.1,12.5
PKTEA,73,258,9.3,3.6,17.7
TATACONSUM,65,117377,2.3,1.3,7.4
ROSSELLIND,56,207,-0.5,21.8,27.8
VINCOFE,54,2028,5.2,-5.9,22.5
JAYSREETEA,39,244,-5.2,1.4,31.1
GROBTEA,38,105,-2.8,-4.5,33.5
DTIL,29,147,0.3,1.8,38.8
