Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
FLAIR,55,3146,-8.3,-4,16.2
KOKUYOCMLN,38,873,-6.9,4.9,36.9
DOMS,34,13383,-5.3,-7.3,20.4
REPRO,18,556,9.5,-5.6,34.9
LINC,16,603,3.1,-7.5,37.1
