Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
ATALREAL,94,369,17.7,17.1,0.4
ASHIANA,85,3821,13.2,17.7,2.5
EMAMIREAL,67,455,-15.9,33.2,31.9
PODDARHOUS,66,31,0,0,0
NILASPACES,45,509,-0.8,-7.3,36.8
SURAJEST,25,1074,-7.6,3.7,43.7
AJMERA,20,2592,4.2,-0.3,40.7
RUSTOMJEE,14,5065,1.6,-5.4,42.3
SIGNATURE,9,11473,-6.1,-14.1,37.9
DHARAN,0,42,-13.3,-13.3,80.6
