Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
SPARC,97,7560,58.8,78,2.7
ADVENZYMES,87,4219,14,23.9,10.1
BIOCON,81,69707,18.8,8.6,1.6
ERIS,30,18755,-0.3,-1.9,29.1
CONCORDBIO,15,11841,7,-8,47.4
SIGACHI,6,765,-4.8,-0.9,66.4
