Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
VIJAYA,86,12557,9.7,23.2,11.5
THYROCARE,85,7849,19.6,22.3,8.1
METROPOLIS,76,10874,10.1,11.2,12.6
LALPATHLAB,72,27071,14,13.3,8.8
KRSNAA,13,1796,-7.7,-12.1,38.1
