Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
CANHLIFE,70,13249,-0.2,-7,12.3
MFSL,61,59601,7.7,-6.9,8.8
SBILIFE,51,190789,4.8,-8.3,10.8
LICI,46,529363,2.2,-4.3,14.6
HDFCLIFE,16,133795,3.8,-15.7,24.5
ICICIPRULI,16,76388,1.4,-21.2,25.5
