Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
TVSELECT,89,989,12.4,42.6,28.4
PANACHE,87,557,10.2,0.2,26.3
DCI,76,480,-5.2,11.3,39.1
CNL,57,976,7.7,2.2,18
REDINGTON,29,17558,2.3,-7.6,33.1
CEREBRAINT,0,39,-25.1,-35.3,67.5
