Stock Name,RS Rating,Market Cap,1 Month Returns(%),3 Month Returns(%),% from 52W High
MITCON,83,135,-2.7,38.5,16.4
TATATECH,67,27520,14.3,17.2,15
ADROITINFO,24,48,-11.4,-9.8,28.5
INNOVANA,13,662,-7.7,-20,46.1
ZAGGLE,5,2928,-16.5,0.2,53.7
REPL,1,133,-9,-15,65.5
